,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
8556,22,0.011302599999908125,3751.8401349401306,1675.0,100,300,14
8557,23,0.011339199999952143,3751.8401349401306,1676.0,100,300,14
8558,24,0.011375599999951191,3751.8401349401306,1677.0,100,300,14
8559,25,0.011412800000016432,3751.8401349401306,1678.0,100,300,14
8560,26,0.011458500000003369,3751.8401349401306,1679.0,100,300,14
8561,27,0.011496899999997368,3751.8401349401306,1680.0,100,300,14
8562,28,0.011535600000001978,3751.8401349401306,1681.0,100,300,14
8563,29,0.011574399999972229,3751.8401349401306,1682.0,100,300,14
8564,30,0.011613499999953092,3776.643607396754,1684.0,100,300,14
8565,31,0.011653199999955177,3776.643607396754,1685.0,100,300,14
8566,32,0.011693699999909768,3776.643607396754,1686.0,100,300,14
8567,33,0.011742099999992206,3776.643607396754,1687.0,100,300,14
8568,34,0.011789299999918512,3776.643607396754,1688.0,100,300,14
8569,35,0.011831400000005488,3776.643607396754,1689.0,100,300,14
8570,36,0.01187419999996564,3776.643607396754,1690.0,100,300,14
8571,37,0.011916899999960151,3776.643607396754,1691.0,100,300,14
8572,38,0.011959799999999632,3776.643607396754,1692.0,100,300,14
8573,39,0.012003299999946648,3776.643607396754,1693.0,100,300,14
8574,40,0.012047499999994216,3776.643607396754,1694.0,100,300,14
8575,41,0.01209999999991851,3776.643607396754,1695.0,100,300,14
8576,42,0.012144999999918582,3776.643607396754,1696.0,100,300,14
8577,43,0.012190699999905519,3776.643607396754,1697.0,100,300,14
8578,44,0.012236499999971784,3776.643607396754,1698.0,100,300,14
8579,45,0.012283099999990554,3776.643607396754,1699.0,100,300,14
8580,46,0.012330099999985578,3776.643607396754,1700.0,100,300,14
8581,47,0.012384599999904822,3776.643607396754,1701.0,100,300,14
8582,48,0.012434099999950377,3776.643607396754,1702.0,100,300,14
8583,49,0.012482999999974709,3776.643607396754,1703.0,100,300,14
8584,50,0.012531699999954071,3776.643607396754,1704.0,100,300,14
8585,51,0.012580799999909686,3776.643607396754,1705.0,100,300,14
8586,52,0.012630500000000211,3776.643607396754,1706.0,100,300,14
8587,53,0.012686899999948764,3776.643607396754,1707.0,100,300,14
8588,54,0.012740299999904892,3776.643607396754,1708.0,100,300,14
8589,55,0.012795099999948434,3776.643607396754,1709.0,100,300,14
8590,56,0.012847899999997026,3776.643607396754,1710.0,100,300,14
8591,57,0.012900199999990036,3776.643607396754,1711.0,100,300,14
8592,58,0.012965399999984584,3776.643607396754,1712.0,100,300,14
8593,59,0.013026299999978619,3776.643607396754,1713.0,100,300,14
8594,60,0.013081399999919086,3776.643607396754,1714.0,100,300,14
8595,61,0.013135699999907047,3776.643607396754,1715.0,100,300,14
8596,62,0.013190199999939978,3776.643607396754,1716.0,100,300,14
8597,63,0.013245099999949161,3776.643607396754,1717.0,100,300,14
8598,64,0.013300699999945209,3776.643607396754,1718.0,100,300,14
8599,65,0.013364499999966029,3776.643607396754,1719.0,100,300,14
8600,66,0.013421499999935804,3776.643607396754,1720.0,100,300,14
8601,67,0.013477799999918716,3776.643607396754,1721.0,100,300,14
8602,68,0.013536599999952159,3776.643607396754,1722.0,100,300,14
8603,69,0.013594199999943157,3776.643607396754,1723.0,100,300,14
8604,70,0.013658200000008947,3776.643607396754,1724.0,100,300,14
8605,71,0.013717799999994895,3776.643607396754,1725.0,100,300,14
8606,72,0.013781300000005103,3776.643607396754,1726.0,100,300,14
8607,73,0.01384379999990415,3776.643607396754,1727.0,100,300,14
8608,74,0.01390389999994568,3776.643607396754,1728.0,100,300,14
8609,75,0.013970599999993283,3776.643607396754,1729.0,100,300,14
8610,76,0.014074599999958082,3776.643607396754,1730.0,100,300,14
8611,77,0.014150499999914246,3776.643607396754,1731.0,100,300,14
8612,78,0.014216099999998733,3776.643607396754,1732.0,100,300,14
8613,79,0.014289799999914976,3776.643607396754,1733.0,100,300,14
8614,80,0.014356899999938832,3776.643607396754,1734.0,100,300,14
8615,81,0.014422399999943991,3776.643607396754,1735.0,100,300,14
8616,82,0.014487299999927927,3776.643607396754,1736.0,100,300,14
8617,83,0.014569100000016988,3776.643607396754,1737.0,100,300,14
8618,84,0.01465650000000096,3776.643607396754,1738.0,100,300,14
8619,85,0.014725899999916692,3776.643607396754,1739.0,100,300,14
8620,86,0.014798199999972894,3776.643607396754,1740.0,100,300,14
8621,87,0.014866299999994226,3776.643607396754,1741.0,100,300,14
8622,88,0.014940999999907945,3776.643607396754,1742.0,100,300,14
8623,89,0.015013299999964147,3776.643607396754,1743.0,100,300,14
8624,90,0.015081599999916762,3776.643607396754,1744.0,100,300,14
8625,91,0.015150199999993674,3776.643607396754,1745.0,100,300,14
8626,92,0.015225299999997333,3776.643607396754,1746.0,100,300,14
8627,93,0.015297099999997954,3776.643607396754,1747.0,100,300,14
8628,94,0.015367399999945519,3776.643607396754,1748.0,100,300,14
8629,95,0.015437499999961801,3776.643607396754,1749.0,100,300,14
8630,96,0.015507500000012442,3776.643607396754,1750.0,100,300,14
8631,97,0.015587099999947895,3776.643607396754,1751.0,100,300,14
8632,98,0.01565979999998035,3776.643607396754,1752.0,100,300,14
8633,99,0.015734199999997145,3776.643607396754,1753.0,100,300,14
8634,100,0.01581019999991895,3776.643607396754,1754.0,100,300,14
8635,101,0.015933199999949466,3776.643607396754,1755.0,100,300,14
8636,102,0.016027199999939512,3776.643607396754,1756.0,100,300,14
8637,103,0.01610399999992751,3776.643607396754,1757.0,100,300,14
8638,104,0.01618909999990592,3776.643607396754,1758.0,100,300,14
8639,105,0.016302799999948547,3776.643607396754,1759.0,100,300,14
8640,106,0.016392599999903723,3776.643607396754,1760.0,100,300,14
8641,107,0.016484199999922566,3776.643607396754,1761.0,100,300,14
8642,108,0.016565299999911076,3776.643607396754,1762.0,100,300,14
8643,109,0.01664359999995213,3776.643607396754,1763.0,100,300,14
8644,110,0.016721899999993184,3776.643607396754,1764.0,100,300,14
8645,111,0.01680989999999838,3776.643607396754,1765.0,100,300,14
8646,112,0.01689079999994192,3776.643607396754,1766.0,100,300,14
8647,113,0.01697039999999106,3776.643607396754,1767.0,100,300,14
8648,114,0.01704959999995026,3776.643607396754,1768.0,100,300,14
8649,115,0.01713629999994737,3776.643607396754,1769.0,100,300,14
8650,116,0.017220299999962663,3776.643607396754,1770.0,100,300,14
8651,117,0.017301799999927425,3776.643607396754,1771.0,100,300,14
8652,118,0.017383300000005875,3776.643607396754,1772.0,100,300,14
8653,119,0.017471599999907994,3776.643607396754,1773.0,100,300,14
8654,120,0.01793899999995574,3776.643607396754,1774.0,100,300,14
8655,121,0.018040199999973083,3776.643607396754,1775.0,100,300,14
8656,122,0.018131799999991927,3776.643607396754,1776.0,100,300,14
8657,123,0.018217999999933454,3776.643607396754,1777.0,100,300,14
8658,124,0.018302199999993718,3776.643607396754,1778.0,100,300,14
8659,125,0.01838729999997213,3776.643607396754,1779.0,100,300,14
8660,126,0.01847859999998036,3776.643607396754,1780.0,100,300,14
8661,127,0.018568399999935536,3776.643607396754,1781.0,100,300,14
8662,128,0.018654799999922034,3776.643607396754,1782.0,100,300,14
8663,129,0.018747899999993933,3776.643607396754,1783.0,100,300,14
8664,130,0.018842099999915263,3776.643607396754,1784.0,100,300,14
8665,1,0.010586399999965579,0.0,1785.0,100,300,15
8666,2,0.01064089999999851,0.0,1786.0,100,300,15
8667,3,0.010671799999954601,0.0,1787.0,100,300,15
8668,4,0.0107005999999501,0.0,1788.0,100,300,15
8669,5,0.01072969999995621,0.0,1789.0,100,300,15
8670,6,0.010759399999983543,0.0,1790.0,100,300,15
8671,7,0.010803000000009888,0.0,1791.0,100,300,15
8672,8,0.010834399999907873,0.0,1792.0,100,300,15
8673,9,0.01086479999992207,0.0,1793.0,100,300,15
8674,10,0.010895499999946878,0.0,1794.0,100,300,15
8675,11,0.010925899999961075,0.0,1795.0,100,300,15
8676,12,0.010957299999972747,0.0,1796.0,100,300,15
8677,13,0.010988599999905091,0.0,1797.0,100,300,15
8678,14,0.011020699999903627,0.0,1798.0,100,300,15
8679,15,0.011052899999981491,0.0,1799.0,100,300,15
8680,16,0.01108560000000125,0.0,1800.0,100,300,15
8681,17,0.011127699999974539,0.0,1801.0,100,300,15
8682,18,0.01116300000001047,0.0,1802.0,100,300,15
8683,19,0.01119729999993524,0.0,1803.0,100,300,15
8684,20,0.01123209999991559,0.0,1804.0,100,300,15
8685,21,0.0112667999999303,0.0,1805.0,100,300,15
8686,22,0.011302599999908125,0.0,1806.0,100,300,15
8687,23,0.011339199999952143,0.0,1807.0,100,300,15
8688,24,0.011375599999951191,0.0,1808.0,100,300,15
8689,25,0.011412800000016432,0.0,1809.0,100,300,15
8690,26,0.011458500000003369,0.0,1810.0,100,300,15
8691,27,0.011496899999997368,0.0,1811.0,100,300,15
8692,28,0.011535600000001978,0.0,1812.0,100,300,15
8693,29,0.011574399999972229,0.0,1813.0,100,300,15
8694,30,0.011613499999953092,0.0,1814.0,100,300,15
8695,31,0.011653199999955177,0.0,1815.0,100,300,15
8696,32,0.011693699999909768,0.0,1816.0,100,300,15
8697,33,0.011742099999992206,0.0,1817.0,100,300,15
8698,34,0.011789299999918512,0.0,1818.0,100,300,15
8699,35,0.011831400000005488,0.0,1819.0,100,300,15
8700,36,0.01187419999996564,0.0,1820.0,100,300,15
8701,37,0.011916899999960151,0.0,1821.0,100,300,15
8702,38,0.011959799999999632,0.0,1822.0,100,300,15
8703,39,0.012003299999946648,0.0,1823.0,100,300,15
8704,40,0.012047499999994216,0.0,1824.0,100,300,15
8705,41,0.01209999999991851,0.0,1825.0,100,300,15
8706,42,0.012144999999918582,0.0,1826.0,100,300,15
8707,43,0.012190699999905519,0.0,1827.0,100,300,15
8708,44,0.012236499999971784,0.0,1828.0,100,300,15
8709,45,0.012283099999990554,0.0,1829.0,100,300,15
8710,46,0.012330099999985578,0.0,1830.0,100,300,15
8711,47,0.012384599999904822,0.0,1831.0,100,300,15
8712,48,0.012434099999950377,0.0,1832.0,100,300,15
8713,49,0.012482999999974709,0.0,1833.0,100,300,15
8714,50,0.012531699999954071,0.0,1834.0,100,300,15
8715,51,0.012580799999909686,0.0,1835.0,100,300,15
8716,52,0.012630500000000211,0.0,1836.0,100,300,15
8717,53,0.012686899999948764,0.0,1837.0,100,300,15
8718,54,0.012740299999904892,0.0,1838.0,100,300,15
8719,55,0.012795099999948434,0.0,1839.0,100,300,15
8720,56,0.012847899999997026,0.0,1840.0,100,300,15
8721,57,0.012900199999990036,0.0,1841.0,100,300,15
8722,58,0.012965399999984584,0.0,1842.0,100,300,15
8723,59,0.013026299999978619,0.0,1843.0,100,300,15
8724,60,0.013081399999919086,0.0,1844.0,100,300,15
8725,61,0.013135699999907047,0.0,1845.0,100,300,15
8726,62,0.013190199999939978,0.0,1846.0,100,300,15
8727,63,0.013245099999949161,0.0,1847.0,100,300,15
8728,64,0.013300699999945209,0.0,1848.0,100,300,15
8729,65,0.013364499999966029,0.0,1849.0,100,300,15
8730,66,0.013421499999935804,0.0,1850.0,100,300,15
8731,67,0.013477799999918716,0.0,1851.0,100,300,15
8732,68,0.013536599999952159,0.0,1852.0,100,300,15
8733,69,0.013594199999943157,0.0,1853.0,100,300,15
8734,70,0.013658200000008947,0.0,1854.0,100,300,15
8735,71,0.013717799999994895,0.0,1855.0,100,300,15
8736,72,0.013781300000005103,0.0,1856.0,100,300,15
8737,73,0.01384379999990415,0.0,1857.0,100,300,15
8738,74,0.01390389999994568,0.0,1858.0,100,300,15
8739,75,0.013970599999993283,0.0,1859.0,100,300,15
8740,76,0.014074599999958082,0.0,1860.0,100,300,15
8741,77,0.014150499999914246,0.0,1861.0,100,300,15
8742,78,0.014216099999998733,0.0,1862.0,100,300,15
8743,79,0.014289799999914976,0.0,1863.0,100,300,15
8744,80,0.014356899999938832,0.0,1864.0,100,300,15
8745,81,0.014422399999943991,0.0,1865.0,100,300,15
8746,82,0.014487299999927927,0.0,1866.0,100,300,15
8747,83,0.014569100000016988,0.0,1867.0,100,300,15
8748,84,0.01465650000000096,0.0,1868.0,100,300,15
8749,85,0.014725899999916692,0.0,1869.0,100,300,15
8750,86,0.014798199999972894,0.0,1870.0,100,300,15
8751,87,0.014866299999994226,0.0,1871.0,100,300,15
8752,88,0.014940999999907945,0.0,1872.0,100,300,15
8753,89,0.015013299999964147,0.0,1873.0,100,300,15
8754,90,0.015081599999916762,0.0,1874.0,100,300,15
8755,91,0.015150199999993674,0.0,1875.0,100,300,15
8756,92,0.015225299999997333,0.0,1876.0,100,300,15
8757,93,0.015297099999997954,0.0,1877.0,100,300,15
8758,94,0.015367399999945519,0.0,1878.0,100,300,15
8759,95,0.015437499999961801,0.0,1879.0,100,300,15
8760,96,0.015507500000012442,0.0,1880.0,100,300,15
8761,97,0.015587099999947895,0.0,1881.0,100,300,15
8762,98,0.01565979999998035,0.0,1882.0,100,300,15
8763,99,0.015734199999997145,0.0,1883.0,100,300,15
8764,100,0.01581019999991895,0.0,1884.0,100,300,15
8765,1,0.010586399999965579,3668.202912241711,1885.0,100,300,16
8766,2,0.01064089999999851,3690.017224718588,1887.0,100,300,16
8767,3,0.010671799999954601,3690.017224718588,1888.0,100,300,16
8768,4,0.0107005999999501,3714.7689254589854,1890.0,100,300,16
8769,5,0.01072969999995621,3714.7689254589854,1891.0,100,300,16
8770,6,0.010759399999983543,3714.7689254589854,1892.0,100,300,16
8771,7,0.010803000000009888,3744.7026237885834,1894.0,100,300,16
8772,8,0.010834399999907873,3744.7026237885834,1895.0,100,300,16
8773,9,0.01086479999992207,3744.7026237885834,1896.0,100,300,16
8774,10,0.010895499999946878,3770.348944472491,1898.0,100,300,16
8775,11,0.010925899999961075,3792.8571295834963,1900.0,100,300,16
8776,12,0.010957299999972747,3821.1353584179515,1902.0,100,300,16
8777,13,0.010988599999905091,3821.1353584179515,1903.0,100,300,16
8778,14,0.011020699999903627,3821.1353584179515,1904.0,100,300,16
8779,15,0.011052899999981491,3821.1353584179515,1905.0,100,300,16
8780,16,0.01108560000000125,3821.1353584179515,1906.0,100,300,16
8781,17,0.011127699999974539,3821.1353584179515,1907.0,100,300,16
8782,18,0.01116300000001047,3821.1353584179515,1908.0,100,300,16
8783,19,0.01119729999993524,3821.1353584179515,1909.0,100,300,16
8784,20,0.01123209999991559,3821.1353584179515,1910.0,100,300,16
8785,21,0.0112667999999303,3821.1353584179515,1911.0,100,300,16
8786,22,0.011302599999908125,3821.1353584179515,1912.0,100,300,16
8787,23,0.011339199999952143,3821.1353584179515,1913.0,100,300,16
8788,24,0.011375599999951191,3821.1353584179515,1914.0,100,300,16
8789,25,0.011412800000016432,3821.1353584179515,1915.0,100,300,16
8790,26,0.011458500000003369,3821.1353584179515,1916.0,100,300,16
8791,27,0.011496899999997368,3821.1353584179515,1917.0,100,300,16
8792,28,0.011535600000001978,3821.1353584179515,1918.0,100,300,16
8793,29,0.011574399999972229,3821.1353584179515,1919.0,100,300,16
8794,30,0.011613499999953092,3821.1353584179515,1920.0,100,300,16
8795,31,0.011653199999955177,3821.1353584179515,1921.0,100,300,16
8796,32,0.011693699999909768,3821.1353584179515,1922.0,100,300,16
8797,33,0.011742099999992206,3821.1353584179515,1923.0,100,300,16
8798,34,0.011789299999918512,3821.1353584179515,1924.0,100,300,16
8799,35,0.011831400000005488,3821.1353584179515,1925.0,100,300,16
8800,36,0.01187419999996564,3821.1353584179515,1926.0,100,300,16
8801,37,0.011916899999960151,3821.1353584179515,1927.0,100,300,16
8802,38,0.011959799999999632,3821.1353584179515,1928.0,100,300,16
8803,39,0.012003299999946648,3821.1353584179515,1929.0,100,300,16
8804,40,0.012047499999994216,3821.1353584179515,1930.0,100,300,16
8805,41,0.01209999999991851,3821.1353584179515,1931.0,100,300,16
8806,42,0.012144999999918582,3821.1353584179515,1932.0,100,300,16
8807,43,0.012190699999905519,3821.1353584179515,1933.0,100,300,16
8808,44,0.012236499999971784,3821.1353584179515,1934.0,100,300,16
8809,45,0.012283099999990554,3821.1353584179515,1935.0,100,300,16
8810,46,0.012330099999985578,3821.1353584179515,1936.0,100,300,16
8811,47,0.012384599999904822,3821.1353584179515,1937.0,100,300,16
8812,48,0.012434099999950377,3821.1353584179515,1938.0,100,300,16
8813,49,0.012482999999974709,3821.1353584179515,1939.0,100,300,16
8814,50,0.012531699999954071,3821.1353584179515,1940.0,100,300,16
8815,51,0.012580799999909686,3821.1353584179515,1941.0,100,300,16
8816,52,0.012630500000000211,3821.1353584179515,1942.0,100,300,16
8817,53,0.012686899999948764,3821.1353584179515,1943.0,100,300,16
8818,54,0.012740299999904892,3821.1353584179515,1944.0,100,300,16
8819,55,0.012795099999948434,3821.1353584179515,1945.0,100,300,16
8820,56,0.012847899999997026,3821.1353584179515,1946.0,100,300,16
8821,57,0.012900199999990036,3821.1353584179515,1947.0,100,300,16
8822,58,0.012965399999984584,3821.1353584179515,1948.0,100,300,16
8823,59,0.013026299999978619,3821.1353584179515,1949.0,100,300,16
8824,60,0.013081399999919086,3821.1353584179515,1950.0,100,300,16
8825,61,0.013135699999907047,3821.1353584179515,1951.0,100,300,16
8826,62,0.013190199999939978,3821.1353584179515,1952.0,100,300,16
8827,63,0.013245099999949161,3821.1353584179515,1953.0,100,300,16
8828,64,0.013300699999945209,3821.1353584179515,1954.0,100,300,16
8829,65,0.013364499999966029,3821.1353584179515,1955.0,100,300,16
8830,66,0.013421499999935804,3821.1353584179515,1956.0,100,300,16
8831,67,0.013477799999918716,3821.1353584179515,1957.0,100,300,16
8832,68,0.013536599999952159,3821.1353584179515,1958.0,100,300,16
8833,69,0.013594199999943157,3821.1353584179515,1959.0,100,300,16
8834,70,0.013658200000008947,3821.1353584179515,1960.0,100,300,16
8835,71,0.013717799999994895,3821.1353584179515,1961.0,100,300,16
8836,72,0.013781300000005103,3821.1353584179515,1962.0,100,300,16
8837,73,0.01384379999990415,3821.1353584179515,1963.0,100,300,16
8838,74,0.01390389999994568,3821.1353584179515,1964.0,100,300,16
8839,75,0.013970599999993283,3821.1353584179515,1965.0,100,300,16
8840,76,0.014074599999958082,3821.1353584179515,1966.0,100,300,16
8841,77,0.014150499999914246,3821.1353584179515,1967.0,100,300,16
8842,78,0.014216099999998733,3821.1353584179515,1968.0,100,300,16
8843,79,0.014289799999914976,3821.1353584179515,1969.0,100,300,16
8844,80,0.014356899999938832,3821.1353584179515,1970.0,100,300,16
8845,81,0.014422399999943991,3821.1353584179515,1971.0,100,300,16
8846,82,0.014487299999927927,3821.1353584179515,1972.0,100,300,16
8847,83,0.014569100000016988,3821.1353584179515,1973.0,100,300,16
8848,84,0.01465650000000096,3821.1353584179515,1974.0,100,300,16
8849,85,0.014725899999916692,3821.1353584179515,1975.0,100,300,16
8850,86,0.014798199999972894,3821.1353584179515,1976.0,100,300,16
8851,87,0.014866299999994226,3821.1353584179515,1977.0,100,300,16
8852,88,0.014940999999907945,3821.1353584179515,1978.0,100,300,16
8853,89,0.015013299999964147,3821.1353584179515,1979.0,100,300,16
8854,90,0.015081599999916762,3821.1353584179515,1980.0,100,300,16
8855,91,0.015150199999993674,3821.1353584179515,1981.0,100,300,16
8856,92,0.015225299999997333,3821.1353584179515,1982.0,100,300,16
8857,93,0.015297099999997954,3821.1353584179515,1983.0,100,300,16
8858,94,0.015367399999945519,3821.1353584179515,1984.0,100,300,16
8859,95,0.015437499999961801,3821.1353584179515,1985.0,100,300,16
8860,96,0.015507500000012442,3821.1353584179515,1986.0,100,300,16
8861,97,0.015587099999947895,3821.1353584179515,1987.0,100,300,16
8862,98,0.01565979999998035,3821.1353584179515,1988.0,100,300,16
8863,99,0.015734199999997145,3821.1353584179515,1989.0,100,300,16
8864,100,0.01581019999991895,3821.1353584179515,1990.0,100,300,16
8865,101,0.015933199999949466,3821.1353584179515,1991.0,100,300,16
8866,102,0.016027199999939512,3821.1353584179515,1992.0,100,300,16
8867,103,0.01610399999992751,3821.1353584179515,1993.0,100,300,16
8868,104,0.01618909999990592,3821.1353584179515,1994.0,100,300,16
8869,105,0.016302799999948547,3821.1353584179515,1995.0,100,300,16
8870,106,0.016392599999903723,3821.1353584179515,1996.0,100,300,16
8871,107,0.016484199999922566,3821.1353584179515,1997.0,100,300,16
8872,108,0.016565299999911076,3821.1353584179515,1998.0,100,300,16
8873,109,0.01664359999995213,3821.1353584179515,1999.0,100,300,16
8874,110,0.016721899999993184,3821.1353584179515,2000.0,100,300,16
8875,111,0.01680989999999838,3821.1353584179515,2001.0,100,300,16
8876,112,0.01689079999994192,3821.1353584179515,2002.0,100,300,16
8877,1,0.010586399999965579,3327.846633557882,2004.0,100,300,17
8878,2,0.01064089999999851,3353.936729254968,2006.0,100,300,17
8879,3,0.010671799999954601,3383.092562192577,2008.0,100,300,17
8880,4,0.0107005999999501,3406.8877593511406,2010.0,100,300,17
8881,5,0.01072969999995621,3436.0478806319024,2012.0,100,300,17
8882,6,0.010759399999983543,3460.325110234236,2014.0,100,300,17
8883,7,0.010803000000009888,3486.123771735857,2016.0,100,300,17
8884,8,0.010834399999907873,3509.056114606079,2018.0,100,300,17
8885,9,0.01086479999992207,3537.282273575258,2020.0,100,300,17
8886,10,0.010895499999946878,3537.282273575258,2021.0,100,300,17
8887,11,0.010925899999961075,3537.282273575258,2022.0,100,300,17
8888,12,0.010957299999972747,3558.141133171159,2024.0,100,300,17
8889,13,0.010988599999905091,3558.141133171159,2025.0,100,300,17
8890,14,0.011020699999903627,3579.9505730176434,2027.0,100,300,17
8891,15,0.011052899999981491,3579.9505730176434,2028.0,100,300,17
8892,16,0.01108560000000125,3604.4954696589807,2030.0,100,300,17
8893,17,0.011127699999974539,3628.026359010624,2032.0,100,300,17
8894,18,0.01116300000001047,3628.026359010624,2033.0,100,300,17
8895,19,0.01119729999993524,3628.026359010624,2034.0,100,300,17
8896,20,0.01123209999991559,3628.026359010624,2035.0,100,300,17
8897,21,0.0112667999999303,3628.026359010624,2036.0,100,300,17
8898,22,0.011302599999908125,3628.026359010624,2037.0,100,300,17
8899,23,0.011339199999952143,3628.026359010624,2038.0,100,300,17
8900,24,0.011375599999951191,3628.026359010624,2039.0,100,300,17
8901,25,0.011412800000016432,3653.833186833648,2041.0,100,300,17
8902,26,0.011458500000003369,3653.833186833648,2042.0,100,300,17
8903,27,0.011496899999997368,3682.486484164662,2044.0,100,300,17
8904,28,0.011535600000001978,3682.486484164662,2045.0,100,300,17
8905,29,0.011574399999972229,3682.486484164662,2046.0,100,300,17
8906,30,0.011613499999953092,3682.486484164662,2047.0,100,300,17
8907,31,0.011653199999955177,3682.486484164662,2048.0,100,300,17
8908,32,0.011693699999909768,3682.486484164662,2049.0,100,300,17
8909,33,0.011742099999992206,3682.486484164662,2050.0,100,300,17
8910,34,0.011789299999918512,3682.486484164662,2051.0,100,300,17
8911,35,0.011831400000005488,3682.486484164662,2052.0,100,300,17
8912,36,0.01187419999996564,3682.486484164662,2053.0,100,300,17
8913,37,0.011916899999960151,3682.486484164662,2054.0,100,300,17
8914,38,0.011959799999999632,3682.486484164662,2055.0,100,300,17
8915,39,0.012003299999946648,3682.486484164662,2056.0,100,300,17
8916,40,0.012047499999994216,3682.486484164662,2057.0,100,300,17
8917,41,0.01209999999991851,3682.486484164662,2058.0,100,300,17
8918,42,0.012144999999918582,3682.486484164662,2059.0,100,300,17
8919,43,0.012190699999905519,3682.486484164662,2060.0,100,300,17
8920,44,0.012236499999971784,3682.486484164662,2061.0,100,300,17
8921,45,0.012283099999990554,3682.486484164662,2062.0,100,300,17
8922,46,0.012330099999985578,3682.486484164662,2063.0,100,300,17
8923,47,0.012384599999904822,3682.486484164662,2064.0,100,300,17
8924,48,0.012434099999950377,3682.486484164662,2065.0,100,300,17
8925,49,0.012482999999974709,3682.486484164662,2066.0,100,300,17
8926,50,0.012531699999954071,3682.486484164662,2067.0,100,300,17
8927,51,0.012580799999909686,3682.486484164662,2068.0,100,300,17
8928,52,0.012630500000000211,3682.486484164662,2069.0,100,300,17
8929,53,0.012686899999948764,3682.486484164662,2070.0,100,300,17
8930,54,0.012740299999904892,3682.486484164662,2071.0,100,300,17
8931,55,0.012795099999948434,3682.486484164662,2072.0,100,300,17
8932,56,0.012847899999997026,3682.486484164662,2073.0,100,300,17
8933,57,0.012900199999990036,3682.486484164662,2074.0,100,300,17
8934,58,0.012965399999984584,3703.674333320405,2076.0,100,300,17
8935,59,0.013026299999978619,3703.674333320405,2077.0,100,300,17
8936,60,0.013081399999919086,3703.674333320405,2078.0,100,300,17
8937,61,0.013135699999907047,3703.674333320405,2079.0,100,300,17
8938,62,0.013190199999939978,3703.674333320405,2080.0,100,300,17
8939,63,0.013245099999949161,3703.674333320405,2081.0,100,300,17
8940,64,0.013300699999945209,3703.674333320405,2082.0,100,300,17
8941,65,0.013364499999966029,3703.674333320405,2083.0,100,300,17
8942,66,0.013421499999935804,3703.674333320405,2084.0,100,300,17
8943,67,0.013477799999918716,3703.674333320405,2085.0,100,300,17
8944,68,0.013536599999952159,3703.674333320405,2086.0,100,300,17
8945,69,0.013594199999943157,3703.674333320405,2087.0,100,300,17
8946,70,0.013658200000008947,3703.674333320405,2088.0,100,300,17
8947,71,0.013717799999994895,3703.674333320405,2089.0,100,300,17
8948,72,0.013781300000005103,3703.674333320405,2090.0,100,300,17
8949,73,0.01384379999990415,3703.674333320405,2091.0,100,300,17
8950,74,0.01390389999994568,3703.674333320405,2092.0,100,300,17
8951,75,0.013970599999993283,3703.674333320405,2093.0,100,300,17
8952,76,0.014074599999958082,3703.674333320405,2094.0,100,300,17
8953,77,0.014150499999914246,3703.674333320405,2095.0,100,300,17
8954,78,0.014216099999998733,3703.674333320405,2096.0,100,300,17
8955,79,0.014289799999914976,3703.674333320405,2097.0,100,300,17
8956,80,0.014356899999938832,3703.674333320405,2098.0,100,300,17
8957,81,0.014422399999943991,3703.674333320405,2099.0,100,300,17
8958,82,0.014487299999927927,3703.674333320405,2100.0,100,300,17
8959,83,0.014569100000016988,3703.674333320405,2101.0,100,300,17
8960,84,0.01465650000000096,3703.674333320405,2102.0,100,300,17
8961,85,0.014725899999916692,3703.674333320405,2103.0,100,300,17
8962,86,0.014798199999972894,3703.674333320405,2104.0,100,300,17
8963,87,0.014866299999994226,3703.674333320405,2105.0,100,300,17
8964,88,0.014940999999907945,3703.674333320405,2106.0,100,300,17
8965,89,0.015013299999964147,3703.674333320405,2107.0,100,300,17
8966,90,0.015081599999916762,3703.674333320405,2108.0,100,300,17
8967,91,0.015150199999993674,3703.674333320405,2109.0,100,300,17
8968,92,0.015225299999997333,3703.674333320405,2110.0,100,300,17
8969,93,0.015297099999997954,3703.674333320405,2111.0,100,300,17
8970,94,0.015367399999945519,3703.674333320405,2112.0,100,300,17
8971,95,0.015437499999961801,3703.674333320405,2113.0,100,300,17
8972,96,0.015507500000012442,3703.674333320405,2114.0,100,300,17
8973,97,0.015587099999947895,3703.674333320405,2115.0,100,300,17
8974,98,0.01565979999998035,3703.674333320405,2116.0,100,300,17
8975,99,0.015734199999997145,3703.674333320405,2117.0,100,300,17
8976,100,0.01581019999991895,3703.674333320405,2118.0,100,300,17
8977,101,0.015933199999949466,3703.674333320405,2119.0,100,300,17
8978,102,0.016027199999939512,3703.674333320405,2120.0,100,300,17
8979,103,0.01610399999992751,3703.674333320405,2121.0,100,300,17
8980,104,0.01618909999990592,3703.674333320405,2122.0,100,300,17
8981,105,0.016302799999948547,3703.674333320405,2123.0,100,300,17
8982,106,0.016392599999903723,3703.674333320405,2124.0,100,300,17
8983,107,0.016484199999922566,3703.674333320405,2125.0,100,300,17
8984,108,0.016565299999911076,3703.674333320405,2126.0,100,300,17
8985,109,0.01664359999995213,3703.674333320405,2127.0,100,300,17
8986,110,0.016721899999993184,3703.674333320405,2128.0,100,300,17
